victim_id,vin,driving
101888,1FTZR15V8XPA,t
101889,1FTPX145X5NA,t
101890,1XP5DB9X5WN4,t
101891,2G1WL52MXW91,t
101892,1JCMR7848JT1,t
101894,JN8HD17Y9NW0,t
101895,1FASP1286SW2,t
101896,1FASP1286SW2,f
101897,1FTRX18L1YNB,t
101898,1FTRX18L1YNB,f
101899,1FTRX18L1YNB,f
101900,1FTNW21P84EB,t
101901,2GCEK19J2811,t
101902,2GCEK19J2811,f
101903,1GCCS14Z7M01,t
101905,1FTNF1CFXBKD,t
101906,1GCDT1461581,t
101907,1GCDT1461581,f
101908,1FTSW21P75EB,t
101909,1FTSW21P75EB,f
101910,1N4BU31F2PC2,t
101911,JH2RC4472YM2,t
101912,1FTCR15TXHPA,t
101913,1FTCR15TXHPA,f
101914,1FTCR15TXHPA,f
101915,1FTCR15TXHPA,f
101916,1FTZR45E02PA,t
101917,1N6BA07C49N3,t
101918,1N6BA07C49N3,f
101919,1N6BA07C49N3,f
101920,JTJBC1BA7A24,t
101921,1N4AL11D55C3,t
101922,4M2ZU86E52ZJ,t
101923,4M2ZU86E52ZJ,f
101924,4M2ZU86E52ZJ,f
101925,JYAVP04EX6A0,t
101926,2G1WL52M9V92,t
101927,2G1WL52M9V92,f
101928,JH2PC0200BM0,t
101929,3B7KF2269WG2,t
101931,999999999999,t
101933,1LNLM82WXRY6,t
101934,1LNLM82WXRY6,f
101935,1HFSC1802VA1,t
101936,KNDUP1324567,t
101937,KNDUP1324567,f
101938,4M2ZU86K04ZJ,t
101939,2B6LB31Z3YK1,t
101940,2B6LB31Z3YK1,f
101941,2B6LB31Z3YK1,f
101942,2B6LB31Z3YK1,f
101943,2B6LB31Z3YK1,f
101944,2B6LB31Z3YK1,f
101945,2B6LB31Z3YK1,f
101946,2B6LB31Z3YK1,f
101948,JT2EL46S8R04,t
101949,1FTYR10C6XPB,t
101950,1FTYR10C6XPB,f
101951,1XKAD69X4SR6,t
101952,1G1JC1240274,t
101953,1HD1FS4149Y6,t
101954,JYARJ06EX3A0,t
101955,JA3AJ26E66U0,t
101956,ZDM1XBMV7BB0,t
101958,1FABP3933DG1,t
101959,1FABP3933DG1,f
101961,1G3AJ55M8T63,t
101962,1FAFP42R83F3,t
101963,1FAFP42R83F3,f
101964,1FAFP42R83F3,f
101965,3VWSA29M1YM0,t
101966,3N1BC13E69L4,t
101967,1GCEK19B05Z1,t
101968,1P3ES42C9WD6,t
101969,JH2PC37065M2,t
101970,JH2PC37076M3,t
101971,JH2PC37076M3,f
101973,4A3AE75H25E0,t
101974,1J4FY19S2VP4,t
101975,1HD1KGM15BB6,t
101976,1GNDT13S9523,t
101977,1GNDT13S9523,f
101978,1GNDT13S9523,f
101979,1GNDT13S9523,f
101980,1GNDT13S9523,f
101981,1GNDT13S9523,f
101982,3VWCK21C73M4,t
101983,1XKWD29X2ES3,t
101984,JS1GR7HAX121,t
101985,4S3BG6857X66,t
101986,4S3BG6857X66,f
101987,4S3BG6857X66,f
101988,4S3BG6857X66,f
101989,1J4GW48N6YC1,t
101990,1J4GW48N6YC1,f
101991,1N4AB41D3WC7,t
101993,4TANL42NXVZ2,t
101994,1HFSC474X5A4,t
101995,1G4HD57227U2,t
101996,1G4HD57227U2,f
101997,1Y1SK5465NZ0,t
101998,1Y1SK5465NZ0,f
101999,1Y1SK5465NZ0,f
102000,1Y1SK5465NZ0,f
102001,1Y1SK5465NZ0,f
102002,1Y1SK5465NZ0,f
102003,1Y1SK5465NZ0,f
102004,1GTEK19J57Z5,t
102005,JYAVM01Y0YA0,t
102006,JH2PC2501WM7,t
102007,1G3AJ55M2S63,t
102008,1G3AJ55M2S63,f
102009,1FAFP33P7YW2,t
102010,2G4WB52L3S14,t
102011,2G4WB52L3S14,f
102012,2G4WB52L3S14,f
102013,2G4WB52L3S14,f
102014,4T1BF3EK7AU0,t
102015,4T1BF3EK7AU0,f
102016,4T1BF3EK7AU0,f
102018,1NKWLB9X1FS3,t
102019,1NKWLB9X1FS3,f
102020,1FTZR15E44PB,t
102021,1FTZR15E44PB,f
102022,JH2PE05349K7,t
102023,4T1BG22K5YU9,t
102024,4T1BG22K5YU9,f
102025,JYAVN01E4AA0,t
102026,5TFDV54128X0,t
102027,JHMEC1320HS0,t
102028,JHMEC1320HS0,f
102029,1FAFP404XXF1,t
102030,1FAFP404XXF1,f
102031,2T1CG22P6XC1,t
102032,1HFSC0208DA3,t
102034,2G4WB52K7W14,t
102035,3FAKP113XXR1,t
102036,JH2RC44J82K0,t
102037,1J4FJ27S6TL2,t
102038,3C4FY4BB61T2,t
102039,3C4FY4BB61T2,f
102040,3Y87Z104222,t
102041,WVWAC63B41P0,t
102042,WVWAC63B41P0,f
102043,WVWAC63B41P0,f
102044,4S3BH6656Y76,t
102045,1G1ND52J2Y61,t
102046,1J4GL48K62W3,t
102047,3GNEK13T23G3,t
102048,1FMRU1768XLB,t
102049,1FMRU1768XLB,f
102050,1FTCR14X9RPA,t
102051,JN1GB36C3PU2,t
102052,JN1GB36C3PU2,f
102053,JN1GB36C3PU2,f
102054,JH2SC35042M5,t
102055,1J4FF68S6XL5,t
102056,1J4FF68S6XL5,f
102057,1J4GR48K66C2,t
102058,1J4GR48K66C2,f
102059,1J4GR48K66C2,f
102060,ZDM1XBLW79B0,t
102062,1J4GW48J24C2,t
102063,JKBVNAP113A0,t
102064,JN1EJ01F8NT1,t
102065,2HGES15532H5,t
102066,JH2RC46038M0,t
102068,1G3NT27L6GC8,t
102069,1RF135714810,t
102070,1RF135714810,f
102071,1GTHK29U16E2,t
102072,JM1NB3537102,t
102073,JM1NB3537102,f
102075,JN8AS5MV5BW2,t
102077,JM1BL1K51B14,t
102078,JH2AF60043K1,t
102079,1FDSE35L81HA,t
102080,1FDSE35L81HA,f
102081,1FDSE35L81HA,f
102082,4S3BJ632XN69,t
102083,4S3BJ632XN69,f
102084,3B7KF2363XG1,t
102085,JYAVM01E52A0,t
102086,1D7RV1GTXBS6,t
102087,1HD1FB4129Y6,t
102088,1GCHK29255E2,t
102089,1HD1EBK18CY1,t
102090,1FUJA6CV17LX,t
102091,2B6HB21X3RK5,t
102092,1HTSHADR9XH6,t
102093,1GNDT13W6T21,t
102094,SALNY22274A4,t
102095,2HSCEAPR85C2,t
102096,2HSCEAPR85C2,f
102097,1G1BN53E5MW1,t
102098,2A4RR8DG9BR6,t
102099,2A4RR8DG9BR6,f
102100,4S3BD4359X72,t
102101,4S3BD4359X72,f
102102,KMHCF35G8YU0,t
102103,1GNDT13S2322,t
102104,14177,t
102105,14177,f
102107,1N69V6J30142,t
102108,1N69V6J30142,f
102109,1GKDM19W41B5,t
102110,1GKDM19W41B5,f
102111,1GKDM19W41B5,f
102112,1GKDM19W41B5,f
102113,1GKDM19W41B5,f
102114,1FTPW14V06FB,t
102115,JH2PC35061M2,t
102116,JH2PC35061M2,f
102117,1J8GW58N34C2,t
102118,1J8GW58N34C2,f
102119,1J8GW58N34C2,f
102120,JHMEE2753LS0,t
102121,JHMEE2753LS0,f
102122,2FALP74W1TX1,t
102123,1FMDU34X0SZB,t
102124,1FMZU77E31UA,t
102125,1FMZU77E31UA,f
102126,1FMZU77E31UA,f
102127,JN1HJ01P2LT4,t
102128,1D7HU18D04S5,t
102129,JT3VN39W8L80,t
102130,1HD1HFZ167K8,t
102131,1HD1FDL38SY5,t
102132,1G1AT58H2971,t
102133,ZDM12BLWXBB0,t
102134,1GBLP37J4W33,t
102135,1HD1BWB483Y0,t
102136,1FTSX21P15EB,t
102137,1FTSX21P15EB,f
102138,1FTSX21P15EB,f
102139,1GNEC13R0VJ4,t
102141,2B4GP74L91R3,t
102142,1HD4CR212BC4,t
102143,JYARJ06E65A0,t
102144,KNADH4A34A66,t
102145,KNADH4A34A66,f
102146,KNADH4A34A66,f
102147,1FTNW21F91ED,t
102148,JS1GN7BA6221,t
102149,15GGD2113710,t
102150,3VWCA21C9YM4,t
102151,3VWCA21C9YM4,f
102152,JKAZX2C17XA0,t
102153,1GCHK29235E3,t
102154,1GCHK29235E3,f
102155,WAUED28D7XA3,t
102156,WAUED28D7XA3,f
102157,3FAFP37362R2,t
102158,1GDJC34R1VF0,t
102159,WDBTJ56H16F1,t
102160,1B3EJ46X1VN5,t
102161,1FTHF26H5JPA,t
102162,JKBVNMA167A0,t
102163,1B4HS28Z41F5,t
102164,1B4HS28Z41F5,f
102166,JN8AS5MV6BW2,t
102168,SALAA254X5A3,t
102169,SALAA254X5A3,f
102170,4S4BP61C2973,t
102171,4S4BP61C2973,f
102172,4S4BP61C2973,f
102173,5GZEV13767J1,t
102174,5GZEV13767J1,f
102175,5GZEV13767J1,f
102176,5GZEV13767J1,f
102177,5GZEV13767J1,f
102178,5GZEV13767J1,f
102179,5GZEV13767J1,f
102180,5GZEV13767J1,f
102181,5GZEV13767J1,f
102182,JS1DJ42AXL21,t
102183,JS1DJ42AXL21,f
102184,3D7KA28DX3G7,t
102185,3D7KA28DX3G7,f
102186,3D7KA28DX3G7,f
102187,5GZCZ63B72S8,t
102188,WDBRF52H67F9,t
102189,WDBRF52H67F9,f
102190,3D7MS48C65G7,t
102191,1FMZU73E75ZA,t
102192,JHMCD5652RC0,t
102193,2B4GP4433VR4,t
102194,1GCCS19W2Y81,t
102195,1FTFX27LXVKC,t
102196,1FTFX27LXVKC,f
102197,5UXFE43529L2,t
102198,5UXFE43529L2,f
102199,1HD1BXB153Y0,t
102200,WP0EA0918DS1,t
102201,1FMDK06156GA,t
102202,1HD1FXV175Y6,t
102203,1GCEK14D2BF3,t
102204,1GCEK14D2BF3,f
102205,1GCEK14D2BF3,f
102206,1HD1FF432BB6,t
102207,1HD1FF432BB6,f
102208,5TBDV54137S4,t
102209,5TBDV54137S4,f
102210,5TBDV54137S4,f
102211,5TBDV54137S4,f
102212,5TBDV54137S4,f
102213,1G4CW52K3SH6,t
102214,2GCGK29N6N11,t
102215,WVWCA0159GK0,t
102216,2B3AD46R91H6,t
102217,2B3AD46R91H6,f
102218,2B3AD46R91H6,f
102219,351ST28789,t
102220,1J4GW68N2XC7,t
102221,VBKEXN409BM4,t
102222,1J4FF48S51L5,t
102223,JH2RE0115YK1,t
102224,JHMCG5644XC0,t
102225,1J4FJ78S8VL5,t
102226,JS1GN7EAX821,t
102227,1FTSW21P76EC,t
102228,3TMLU4EN4AM0,t
102229,X255KCE2894,t
102230,1FTPW14585KB,t
102231,1HD1FBW125Y6,t
102232,1HD1FBW125Y6,f
102233,000000000000,t
102234,1GCDT19R4K22,t
102235,2G1FP22PXV21,t
102236,2G1FP22PXV21,f
102237,2G1FP22PXV21,f
102238,1HD1FFW193Y6,t
102240,1HGCG5645WA1,t
102241,1HGCG5645WA1,f
102242,1HGCG5645WA1,f
102243,2C3LA43R26H2,t
102244,2C3LA43R26H2,f
102245,1GNEK13T01J1,t
102246,1GNEK13T01J1,f
102247,1GNEK13T01J1,f
102248,1FMFU18L0VLB,t
102249,1FMFU18L0VLB,f
102250,1FMFU18L0VLB,f
102251,3HSDJSJR8BN4,t
102252,1HD1FC4168Y6,t
102253,1HD1BJL43WY0,t
102254,1HD1BJL43WY0,f
102255,1HD1BML19WY0,t
102256,1FUJAPCK37DW,t
102257,1HD1PPG106K9,t
102258,1HD1FYW185Y6,t
102259,1HFSC49012A0,t
102260,5TDBT44A01S0,t
102261,SMT701PD99T3,t
102262,SMT701PD99T3,f
102263,JS1NP41A6621,t
102264,2C3HD46R9YH1,t
102265,JT6HF10U3Y01,t
102266,1HGCG22502A0,t
102267,1XKDDR9X8VJ7,t
102268,4S3BMCC61B32,t
102269,2FWYHMDB4YAF,t
102270,1J8HR48P77C6,t
102271,JYA3NVC02NA0,t
102272,1GCHK23153F2,t
102273,1GCHK23153F2,f
102274,1HGCM56343A0,t
102275,5FNYF18516B0,t
102276,1FALP67L8TK1,t
102277,3FAFP31391R2,t
102278,1B7GG23Y1VS2,t
102279,1B7GG23Y1VS2,f
102280,4V4NC9TG3AN2,t
102281,4T1CG12K1TU6,t
102282,4C3AU52NXSE2,t
102283,4C3AU52NXSE2,f
102284,2GDEK19K0R15,t
102285,JH2RC4300RM0,t
102286,JTDKB20U7631,t
102287,1GNEV23D89S1,t
102288,4A3AC44G91E2,t
102289,1XPHDP9X1CD1,t
102290,YS3FD49YX611,t
102291,YS3FD49YX611,f
102293,1G3AJ55M7S64,t
102294,1G3AJ55M7S64,f
102295,1G3AJ55M7S64,f
102296,2FMZA51432BA,t
102297,1FUBA6CK69LA,t
102298,1FUBA6CK69LA,f
102299,1GCDL19X33B1,t
102300,E0062EGD1414,t
102301,E0062EGD1414,f
102302,E0062EGD1414,f
102303,E0062EGD1414,f
102304,E0062EGD1414,f
102305,1XP5D69X4WN4,t
102306,JS1VS53A8421,t
102307,JT2BF28K7Y02,t
102308,JT2BF28K7Y02,f
102309,JT2BF28K7Y02,f
102310,JT2BF28K7Y02,f
102311,JT2BF28K7Y02,f
102312,1GKEC13R3TJ7,t
102313,1GKEC13R3TJ7,f
102314,1FAFP34374W1,t
102315,JN1HJ01F7RT2,t
102316,1GCHK23D16F2,t
102317,3N1CB51D01L5,t
102318,2G2WP5523811,t
102319,JYARN05E01A0,t
102320,3N1CC11E29L4,t
102321,1YVGE22D1S53,t
102322,1YVGE22D1S53,f
102323,1FTPW145X8FB,t
102325,JT3HN87R2X02,t
102326,1GCEK19K5SE2,t
102327,1NPTL40X6AD1,t
102328,WVWKA01GXKW6,t
102329,WVWKA01GXKW6,f
102330,WVWKA01GXKW6,f
102331,1HD1GM4149K3,t
102332,5NPEC4AC2BH1,t
102333,WB1046109M64,t
102335,1HTSCAAM6XH6,t
102336,1YVFP80C955M,t
102337,1GDJ5C1G16F9,t
102338,JT3GN86R6102,t
102339,2HNYD18295H5,t
102340,2HNYD18295H5,f
102341,3HSCEAPR05N0,t
102342,1JCMR7823HT0,t
102344,999999999999,t
102345,1G2WP1210WF2,t
102346,1FDXE4FS1ADA,t
102347,WAULD64BX3N0,t
102348,WAULD64BX3N0,f
102349,WAULD64BX3N0,f
102350,WAULD64BX3N0,f
102351,1HD1BHL1XFY0,t
102352,4B7H84696TS0,t
102353,4B7H84696TS0,f
102354,3FAHP39544R1,t
102355,3FAHP39544R1,f
102356,3FAHP39544R1,f
102357,JYA3HHE04LA0,t
102358,1GKEK18KXPJ7,t
102359,1J4FT68SXTL2,t
102360,1GHDT13S9221,t
102361,1GHDT13S9221,f
102362,1HD1FC4187Y7,t
102363,2GTEK13MX715,t
102364,SAJEA51CX2WC,t
102365,SAJEA51CX2WC,f
102366,SAJEA51CX2WC,f
102367,1D7HW22KX6S6,t
102368,JKAEXMF172A0,t
102369,JKAEXMF172A0,f
102370,JN1CA31A4YT0,t
102371,1FDLE40F1VHB,t
102372,1FMDU34X1SZB,t
102373,1FMDU34X1SZB,f
102374,1B4HS58Z52F1,t
102375,1B4HS58Z52F1,f
102376,1B4HS58Z52F1,f
102377,1B4HS58Z52F1,f
102378,1B4HS58Z52F1,f
102379,1FTNF21S83EB,t
102380,1FTNF21S83EB,f
102382,1GKFK16K6PJ7,t
102383,2G1WF52E2491,t
102384,1NKDLU9X19R2,t
102385,JN8AR05Y5XW3,t
102386,JN8AR05Y5XW3,f
102387,JN8AR05Y5XW3,f
102388,JN8AR05Y5XW3,f
102389,1B3EJ56H7WN2,t
102390,1B3EJ56H7WN2,f
102391,4TAWN72N8TZ1,t
102392,4TAWN72N8TZ1,f
102393,4TAWN72N8TZ1,f
102394,4TAWN72N8TZ1,f
102395,1GTHK29U16E2,t
102396,1G8JD54R95Y5,t
102397,1GKFK66U73J1,t
102398,1GKFK66U73J1,f
102399,1GKFK66U73J1,f
102400,1GBJG31K4911,t
102401,1GBJG31K4911,f
102402,1FVXAJCG3ADA,t
102403,1G3WH52XXSD3,t
102404,WAUGL78E67A0,t
102405,WAUGL78E67A0,f
102406,3A4FY48B56T2,t
102407,1G4AG55MXT64,t
102408,1G4AG55MXT64,f
102409,1G4AG55MXT64,f
102410,1J4GW48S31C6,t
102412,1J4FA69S43P3,t
102413,1FTHX26F1VEC,t
102415,1GCGK23U64F2,t
102419,2G4WB55K5312,t
102420,2B5WB35Z0XK5,t
102421,2B5WB35Z0XK5,f
102422,2B5WB35Z0XK5,f
102423,2B5WB35Z0XK5,f
102424,2B5WB35Z0XK5,f
102425,2B5WB35Z0XK5,f
102426,2B5WB35Z0XK5,f
102427,2B5WB35Z0XK5,f
102428,2B5WB35Z0XK5,f
102429,2B5WB35Z0XK5,f
102430,2B5WB35Z0XK5,f
102431,2B5WB35Z0XK5,f
102432,2B5WB35Z0XK5,f
102433,1XP5DB9X11D5,t
102434,1FMDU64E8YZC,t
102435,JH4DC53014S0,t
102436,JH4DC53014S0,f
102437,JF1GE6A6XAH5,t
102438,JF1GE6A6XAH5,f
102439,5N1ED28Y11C5,t
102440,3N1CB51D23L8,t
102441,3N1CB51D23L8,f
102443,KNDJC7332554,t
102444,JA3AM44HXWY0,t
102445,JA3AM44HXWY0,f
102446,JA3AM44HXWY0,f
102447,WAULC68E52A2,t
102448,WAULC68E52A2,f
102449,WAULC68E52A2,f
102450,1FTSX31P43EC,t
102451,1FTSX31P43EC,f
102452,1FTSX31P43EC,f
102453,1GNFK13047R2,t
102455,WDDGF8BB8CA6,t
102456,1FABP38S0HK2,t
102457,5FNRL18003B0,t
102458,5FNRL18003B0,f
102459,3VWTG29M31M0,t
102460,3VWTG29M31M0,f
102461,3VWTG29M31M0,f
102462,3VWTG29M31M0,f
102463,2HGES15534H5,t
102464,1FUJA6CK27DX,t
102465,1J4GZ58S8PC5,t
102467,1J4GZ58SXTC3,t
102469,JTEHH20V6302,t
102470,JT5RN55D7E00,t
102471,1FTDX186XVKB,t
102472,1FTDX186XVKB,f
102473,1FTDX186XVKB,f
102475,JTEBU4BF3BK1,t
102476,JTEBU4BF3BK1,f
102477,1GHDT13W7X27,t
102478,1GHDT13W7X27,f
102479,1GHDT13W7X27,f
102480,5TEMU52N07Z3,t
102482,1G2NE12TXXM7,t
102483,1G2NE12TXXM7,f
102484,4T1BG22K91U7,t
102485,1HD1BRL19VY0,t
102486,1GNEC13Z43R2,t
102487,1GNEC13Z43R2,f
102488,JHMFA362X8S0,t
102489,JHMFA362X8S0,f
102490,1FD4E45SX8DB,t
102491,5GZCZ63B43S8,t
102492,3D7KU28C54G2,t
102493,1FTDX1865VKD,t
102494,1GCGK29UXYE4,t
102495,1GCGK29UXYE4,f
102496,1GCGK29UXYE4,f
102497,1D3HU18Z92J1,t
102498,1D3HU18Z92J1,f
102499,1D3HU18Z92J1,f
102500,1D3HU18Z92J1,f
102501,4S3BG4855T63,t
102502,4S3BG4855T63,f
102503,4S3BG4855T63,f
102504,1MEFM66L1WK6,t
102505,1GCEK190X7Z5,t
102506,2FZHAZCV57AX,t
102507,3B7KF23652M3,t
102508,1GNFK16R6TJ3,t
102509,1GNFK16R6TJ3,f
102510,1LNHM87AX4Y6,t
102511,4T1BF28B14U3,t
102512,2FMDA5144SBD,t
102514,1FTNE24242HA,t
102515,1XPGDB9XX5D8,t
102516,1G6CD5182H42,t
102517,1NXBB02E2VZ5,t
102518,2G4WE5871712,t
102519,5NPEB4AC4BH1,t
102520,5NPEB4AC4BH1,f
102521,1G2JB12FX371,t
102522,1G2JB12FX371,f
102525,1B4HS28YXXF6,t
102526,1B4HS28YXXF6,f
102527,1FTRX18LXXKB,t
102528,1FAFP34PXYW1,t
102529,2T1KE4EE3AC0,t
102530,2T1KE4EE3AC0,f
102531,2T1KE4EE3AC0,f
102532,1GCEC19T24Z3,t
102533,JT3HP10V5W01,t
102535,1GTEK19V32E1,t
102536,SAJHY1746NC6,t
102537,1J4FJ68S2VL5,t
102538,1J4FJ68S2VL5,f
102539,JT3HN86R6Y02,t
102540,JT3HN86R6Y02,f
102541,JT3HN86R6Y02,f
102542,JT3HN86R6Y02,f
102543,6D47R2Q27945,t
102544,JN8DR09Y83W8,t
102546,5TDBT44A97S2,t
102547,1NXAE09BXSZ2,t
102548,1G4JS5112KJ4,t
102549,1G4JS5112KJ4,f
102550,1NKDL40X18R2,t
102551,1NKDL40X18R2,f
102552,1FDXF47P55ED,t
102553,3D7KU28C43G7,t
102554,1FTJE34H7NHA,t
102555,1HGCD723XSA0,t
102556,1HGCD723XSA0,f
102557,1XKADR9X9XR7,t
102558,1GCEC14X63Z3,t
102559,5FNYF28606B0,t
102560,3FTNW21F02MA,t
102561,3FTNW21F02MA,f
102562,4T1BE46K37U6,t
102563,4T1BE46K37U6,f
102564,4T1BE46K37U6,f
102565,1D7HW42P07S1,t
102566,3B7KF23672M3,t
102567,1NXBR30E15Z5,t
102568,1GNDT13W9W21,t
102569,1GNDT13W9W21,f
102570,JHMBB2157TC0,t
102571,1FMZU73K62ZC,t
102572,JHLRD78502C0,t
102573,1FTPX14595NA,t
102574,1FTPX14595NA,f
102575,1J4GZ78YXTC2,t
102576,1N4AL11DX2C7,t
102577,1G8JU54F63Y5,t
102578,1G8JU54F63Y5,f
102579,1FBNE31L57DA,t
102580,1FBNE31L57DA,f
102581,1FAFP6636YK1,t
102582,4S3BG6856W76,t
102583,1HD1GW1126K3,t
102584,JHLRD1867WC0,t
102585,JHLRD1867WC0,f
102586,JHLRD1867WC0,f
102587,1GNDT13W8W21,t
102588,1D7HA18N36S6,t
102589,1B4HS28N81F5,t
102590,2B3HD46RXXH7,t
102591,1FTRX18W4XNA,t
102592,1FTRX18W4XNA,f
102593,1FTRX18W4XNA,f
102594,5GZCZ23D04S8,t
102595,2T1KR32EX5C3,t
102596,3D6WU7CL5BG5,t
102597,1J4GA69199L7,t
102598,1J4GA69199L7,f
102599,JT2BF12K5T01,t
102600,2CNBE1861W69,t
102601,1G8ZK5572RZ1,t
102602,1G8ZK5572RZ1,f
102603,JM1BL1SF9A12,t
102604,JTDKN3DU0A12,t
102605,JTDKN3DU0A12,f
102606,4S3BC6324R96,t
102607,4S3BC6324R96,f
102608,4S3BC6324R96,f
102609,JHMCD5639VC0,t
102610,JHMCD5639VC0,f
102611,JHMCD5639VC0,f
102612,JHMCD5639VC0,f
102613,3D6WU7EL4BG5,t
102614,1GCEK14K3SZ2,t
102615,1FTSS34P06DA,t
102616,1FTSS34P06DA,f
102617,1FTSS34P06DA,f
102618,1FTSS34P06DA,f
102619,1FTSS34P06DA,f
102620,1FTSS34P06DA,f
102621,1FTSS34P06DA,f
102622,1FTSS34P06DA,f
102623,1FTSS34P06DA,f
102624,1FTSS34P06DA,f
102625,1FTSS34P06DA,f
102626,1FTZR15E11PA,t
102627,JN8HD17Y8SW0,t
102628,JN8HD17Y8SW0,f
102630,1FTRX18L0XKB,t
102631,3D73Y3HL4BG5,t
102632,1G3NL12E74C2,t
102633,2HSCNAPR97C3,t
102634,WAUDC68D01A1,t
102636,2C4GP44G01R1,t
102637,2C4GP44G01R1,f
102638,2C4GP44G01R1,f
102639,2C4GP44G01R1,f
102640,1HGCG3254WA0,t
102641,2P4GH2537RR5,t
102642,2P4GH2537RR5,f
102643,2P4GH2537RR5,f
102645,4T1BG22K1WU8,t
102646,3VWFB81H3WM1,t
102647,1G1ZT58F57F2,t
102648,1J4FA39S25P3,t
102649,5FYD2LL15340,t
102650,1B7JM26Y5KS0,t
102651,1B7JM26Y5KS0,f
102652,1GCGK24K8ME1,t
102653,3D7MU48C64G2,t
102654,3D7MU48C64G2,f
102655,1FMZU73K13ZA,t
102656,JN1AZ34D36M3,t
102657,1N4EB31P7PC7,t
102658,1N4EB31P7PC7,f
102659,1N4EB31P7PC7,f
102660,3FAHP07Z96R1,t
102661,JTKDE1775601,t
102663,2B3KA43R97H7,t
102665,1HGCB725XMA0,t
102666,JN1CA31D6YT7,t
102667,JHMEG8646SS0,t
102668,JHMEG8646SS0,f
102669,2HGFG11827H5,t
102670,JKBVNAG11YA0,t
102671,1GCGK24R2WE2,t
102672,JTMBK32V0750,t
102673,1B4GP44G5YB7,t
102674,1B4GP44G5YB7,f
102675,5TEWN72N12Z1,t
102676,3VWSC29M6XM0,t
102677,5GZCZ63424S8,t
102679,1FUJGLDR2BSA,t
102680,CT40127,t
102681,1J8GR48K08C1,t
102682,1J8GR48K08C1,f
102683,1B3CC4FB4AN2,t
102684,1B3CC4FB4AN2,f
102685,1FTCR14T7KPB,t
102686,1FTCR14T7KPB,f
102687,1FTCR14T7KPB,f
102688,JF1GG61637H8,t
102689,2FZHAZAS44AM,t
102690,1G4NV54U4LM0,t
102691,1HGCM81625A0,t
102692,3VWFG31C58M5,t
102693,1N4AL11D46C2,t
102694,WDDNG71X17A1,t
102695,1HD1BMY1X3Y0,t
102696,1HD1BMY1X3Y0,f
102697,1C3EL55R16N2,t
102698,JKBZXJB193A0,t
102699,JKBZXJB193A0,f
102700,5NPEC4AB6BH1,t
102701,5NPEC4AB6BH1,f
102702,5NPEC4AB6BH1,f
102703,5NPEC4AB6BH1,f
102704,5NPEC4AB6BH1,f
102705,JS1GR7HA8321,t
102706,1G2PF3796GP2,t
102707,3GTEK14Z16G1,t
102708,1FMZU34E8XZA,t
102709,1FMZU34E8XZA,f
102710,1FMZU34E8XZA,f
102711,1HD1FDV115Y7,t
102712,1C4GP45R25B3,t
102713,1C4GP45R25B3,f
102714,KNADC1253463,t
102715,KMHWF35V5YA1,t
102716,2T1BR12E82C5,t
102717,KMHDN45D81U0,t
102718,ZDM1XBEW77B0,t
102719,ZDM1XBEW77B0,f
102720,4T3ZF13C11U4,t
102721,4T3ZF13C11U4,f
102722,JS1VP55A0921,t
102723,1FTHX26F0TEB,t
102724,JTEBU4BF8BK1,t
102725,1N4AL11D26N3,t
102726,1N4AL11D26N3,f
102727,1G1AL15FX773,t
102728,1ZWFT61L0X57,t
102729,2HGEJ644XWH1,t
102730,1N4BA41E75C8,t
102731,1N4BA41E75C8,f
102732,1N4BA41E75C8,f
102733,JT2BG22K3Y04,t
102734,JT2BG22K3Y04,f
102735,1C4GP64L1YB7,t
102736,1FTRX18L2XNB,t
102737,1HGCG5642WA1,t
102738,1FTRX18L63NB,t
102739,1J4GW48N72C1,t
102740,JHMCG6659XC0,t
102741,1G2FW87H9GN2,t
102742,5Y2SL62813Z4,t
102743,5Y2SL62813Z4,f
102744,1HD1JK5148Y0,t
102745,1HD1JK5148Y0,f
102746,1HD1FF4147Y6,t
102747,1HD1FF4147Y6,f
102749,2B4GP44G9WR5,t
102750,2B4GP44G9WR5,f
102751,2B4GP44G9WR5,f
102752,2B4GP44G9WR5,f
102753,2B4GP44G9WR5,f
102754,2B4GP44G9WR5,f
102755,1FDXE45S97DA,t
102756,1FDXE45S97DA,f
102757,1MEFM53S4XA6,t
102758,5TDBK22C57S0,t
102759,JM1BL1VG7B13,t
102760,WBANV93518C1,t
102761,LAWTABMB26B0,t
102762,1B7GG36N12S5,t
102763,1FMYU92183KA,t
102764,1FMYU92183KA,f
102765,999999999999,t
102766,1HD1PCC171Y9,t
102767,1N4BB41D8XC7,t
102768,1N4BB41D8XC7,f
102769,1N4BB41D8XC7,f
102770,1N4BB41D8XC7,f
102772,1HGCM56864A0,t
102773,1G1YY32G7W51,t
102775,2D4GP24R65R1,t
102776,2D4GP24R65R1,f
102777,2D4GP24R65R1,f
102778,4T1BE32K95U0,t
102779,4T1BE32K95U0,f
102780,1HD1BVB186Y0,t
102782,JF1GE61669H5,t
102783,WBAAN37461NJ,t
102784,1J4FF48S31L6,t
102785,1J4FF48S31L6,f
102786,JKAEXVD169A1,t
102787,JKAEXVD169A1,f
102788,JKAZXDP10VA0,t
102789,JN8DR09Y42W7,t
102790,JN8DR09Y42W7,f
102791,4JGAB57E85A5,t
102792,4JGAB57E85A5,f
102793,JH4DC435XSS0,t
102794,JH4DC435XSS0,f
102795,JH4DC435XSS0,f
