2HSCNAPR15C0,International Harvester/Navistar,Medium/Heavy – Unknown engine location
4S3BG6853V76,Subaru,Legacy/Outback(prior to 2003 only; see 045 for 2003 on)
1FAFP53U5XG2,Ford,Taurus/Taurus X
2GTEK19R4T15,GMC,"C, K, R, V-series pickup/     Sierra"
2G1WT57N9912,Chevrolet,Impala/Caprice
1GNDT13S7521,Chevrolet,Fullsize Blazer/Tahoe
1G3WS14WXKD3,Oldsmobile,Cutlass (FWD)
1GTR2VE32BZ2,GMC,"C, K, R, V-series pickup/     Sierra"
3N1AB61E99L6,Datsun/Nissan,Sentra
2T1BU4EE3AC2,Toyota,Corolla
1G1ZJ57B3941,Chevrolet,Malibu/Malibu Maxx
4M2DU55P4XUJ,Mercury,Mountaineer
1FMZU35P3WZB,Ford,Bronco (thru 1977)/Bronco II/Explorer/Explorer Sport
1FTNS24W57DA,Ford,E-Series Van/Econoline
1GCHK24U02E2,Chevrolet,"C, K, R, V-series pickup/Silverado"
1FTZR45EX5PA,Ford,Ranger
1FUJA6CK77LY,Freightliner,Medium/Heavy – COE high entry
1GCHK29162E2,Chevrolet,"C, K, R, V-series pickup/Silverado"
4F4CR16U0TTM,Mazda,Pickup/ B-Series Pickup
4S3BMBJ69B32,Subaru,Outback (2003 on)(see 034 for prior to 2003)
1FALP57U4PA1,Ford,Taurus/Taurus X
1GYDE6372401,Cadillac,SRX
3D3HA16H74G1,Dodge,Ram Pickup
1P4GP44R5TB4,Plymouth,"Voyager (minivan) (2001 and on, see Chrysler)"
JS1GW71A5121,Suzuki,750cc-over
1D8HB58N54F1,Dodge,Durango (2004 on; see 402 for 1998-2003 models)
1GKFK130X7R1,GMC,Fullsize Jimmy/Yukon
1G1YY22G0W51,Chevrolet,Corvette
3HSCNAMR73N0,International Harvester/Navistar,Medium/Heavy - CBE
1FAFP33P14W1,Ford,Focus
1G3GR64H4142,Oldsmobile,Aurora
1FTZR45E93TA,Ford,Ranger
2HSCNAER8YC0,International Harvester/Navistar,Medium/Heavy - CBE
1FTCR10U1MTA,Ford,Ranger
1FTNS24W58DB,Ford,E-Series Van/Econoline
3N1BC11E17L4,Datsun/Nissan,Versa
JKAZXCJ10CA0,Kawasaki,Unknown cc
2PCG334929C7,Other Make,Bus***: Conventional (Engine out front)
JT8UZ30C9S00,Lexus,SC-400/SC-300
1G4HP54K81U2,Buick / Opel,"LeSabre/Centurion/ Estate Wagon, Invicta, Custom, Limited, T-Type, Ltd, C.M.I, LE"
1GNDT13S6721,Chevrolet,"TrailBlazer (2003 on; for 2002 model, see 401)"
2G1FP22P4T21,Chevrolet,Camaro
3N1BC13E38L3,Datsun/Nissan,Versa
1HGCB7545MA0,Honda,Accord
1FMDU73K13UA,Ford,Bronco (thru 1977)/Bronco II/Explorer/Explorer Sport
4S3BC6334P16,Subaru,Legacy/Outback(prior to 2003 only; see 045 for 2003 on)
KMHDU4AD3AU1,Hyundai,Elantra
1FTWW33F3YEB,Ford,"Medium/Heavy Pickup (pickup-style only - over 10,000 lbs)"
KNAFB1210453,KIA,Spectra/Spectra5
1M2K195C72M0,Mack,Medium/Heavy – COE low entry
1GCEC19X37Z1,Chevrolet,"C, K, R, V-series pickup/Silverado"
1HGCM56693A0,Honda,Accord
1J4FA39S93P3,Jeep / Kaiser-Jeep / Willys- Jeep,YJ series/Wrangler
KKAKLEA19L15,Kawasaki,Unknown cc
JM2HEU404TK3,Honda,Unknown cc
2HGES16594H6,Honda,"Civic/CRX, del Sol"
JALE5B162679,Isuzu,"Medium/Heavy – COE, low entry"
1JCNJ15UXJT1,Jeep / Kaiser-Jeep / Willys- Jeep,Grand Wagoneer
SHSRD78846U4,Honda,CR-V
4S3BH6655276,Subaru,Legacy/Outback(prior to 2003 only; see 045 for 2003 on)
1D7HU16D34J1,Dodge,Ram Pickup
1FBNE31L13HB,Ford,E-Series Van/Econoline
1N9TA16A43L0,Other Make,Neoplan
2MEFM75W3YX6,Mercury,Marquis/Monterey (car version; for van version 2004 on see code 444) /Grand Marquis
1B7GG23X7TS5,Dodge,Dakota
1G2JB12F4471,Pontiac,Sunbird (1985-1994)/J-2000/Sunfire (1995 on)
1XPAX9EX5TN4,Peterbilt,Medium/Heavy - CBE
WBANE53547CK,BMW,5-series
1ZVFT82HX752,Ford,Mustang/Mustang II
JG1MR6859GK8,Chevrolet,Sprint/Geo Sprint
1FMZU73K73UB,Ford,Bronco (thru 1977)/Bronco II/Explorer/Explorer Sport
1B7GG22X71S1,Dodge,Dakota
5PVNE8JT362S,Other Make,Hino
2HGFG12858H5,Honda,"Civic/CRX, del Sol"
1FMEU73E16UB,Ford,Bronco (thru 1977)/Bronco II/Explorer/Explorer Sport
1HGCM56445A1,Honda,Accord
1GKDT13S6623,GMC,Canyon
1G1BN51E3KA1,Chevrolet,Impala/Caprice
3GNFK16ZX3G3,Chevrolet,Suburban (from 1950-2003;see 422 for 2004 on)
1FMRU15W41LA,Ford,Expedition
2T1AE00B8SC1,Toyota,Corolla
1HGCM563X4A1,Honda,Accord
1LNLM9746PY6,Lincoln,Continental ('82 on)
2D4GP44L15R4,Dodge,Caravan/Grand Caravan
1G1AK52F9575,Chevrolet,Cobalt
2HGEH2364NH5,Honda,"Civic/CRX, del Sol"
KNDJC7334655,KIA,Sorrento
1FUJGLBG2ALA,Freightliner,Medium/Heavy - CBE
2G4WS52J9111,Buick / Opel,Century
4M2ZU86K73UJ,Mercury,Mountaineer
3N1CC11E89L4,Datsun/Nissan,Versa
1FTYR10D42TA,Ford,Ranger
4T1CE30P25U5,Toyota,Solara
2GCEK19B8511,Chevrolet,"C, K, R, V-series pickup/Silverado"
WBAAM3346YCB,BMW,3-series
JA4NW51SX3J0,Mitsubishi,Montero/Montero Sport
KMHWF25SX2A6,Hyundai,Sonata
1FMDU73E81ZA,Ford,Bronco (thru 1977)/Bronco II/Explorer/Explorer Sport
JTEBU17R8701,Toyota,4-Runner
1GKEK13K6SJ7,GMC,Fullsize Jimmy/Yukon
1GCEK19TX1E1,Chevrolet,"C, K, R, V-series pickup/Silverado"
1G4AH54N5L64,Buick / Opel,Century
YS3FB49SX310,Saab,9-3/9-3X
1J8HR58NX5C6,Jeep / Kaiser-Jeep / Willys- Jeep,Cherokee (1984-on)
WVWSR61J64W1,Volkswagen,Jetta/Jetta SportsWagen
JHLRE4H75BC0,Honda,CR-V
1G2WP52K9YF3,Pontiac,Grand Prix (FWD)
JTEES41A0820,Toyota,Highlander
JN1CA21D3XT2,Datsun/Nissan,810/Maxima
2G1FB1ED1B91,Chevrolet,Camaro
WBSBG9321VEY,BMW,3-series
1HGCM82703A0,Honda,Accord
3VWWJ71K37M1,Volkswagen,Jetta/Jetta SportsWagen
2HGFG11897H5,Honda,"Civic/CRX, del Sol"
1HD1JHB4X5Y0,Harley-Davidson,750cc or greater
1HFSC46093A1,Honda,750 cc or greater
1FTCR10A3LUB,Ford,Ranger
19UYA3150XL0,Acura,CL
1HGCG6652XA1,Honda,Accord
WBADS43412GE,BMW,5-series
1HGCM66567A0,Honda,Accord
1HTMPAFM73H5,International Harvester/Navistar,Medium/Heavy - CBE
1HGCG31581A0,Honda,Accord
1HFSC223XTA8,Honda,750 cc or greater
JS1GM51A3R21,Suzuki,750cc-over
TRUWT28N4410,Audi,TT/TTS
JHLRD1860WC1,Honda,CR-V
4F4YR13V4XTM,Mazda,Pickup/ B-Series Pickup
JA7FP24D7GP0,Mitsubishi,Pickup
3N1AB61E57L7,Datsun/Nissan,Sentra
2G1WG5EK6B11,Chevrolet,Impala/Caprice
WBSBL93473JR,BMW,3-series
1FTSF20R58EA,Ford,F-Series pickup
1HGEM1154YL0,Honda,"Civic/CRX, del Sol"
JKAEXEA167A0,Kawasaki,750cc or greater
1HD1CZ311AC4,Harley-Davidson,750cc or greater
2FMZA51615BA,Ford,Freestar
JALE5W163879,Isuzu,"Medium/Heavy – COE, low entry"
1FUJCRCK87PX,Freightliner,Medium/Heavy - CBE
1GNEK13T51J1,Chevrolet,Fullsize Blazer/Tahoe
L8XTBB50280W,Other Make,Unknown cc
1FAHP3FN7AW2,Ford,Focus
1D9AD66824C3,Other Make,750cc or greater
1N69G9J30455,Chevrolet,Impala/Caprice
1FTDF15N6LNA,Ford,F-Series pickup
1FDAF47Y69EB,Ford,Medium/Heavy – CBE
5TEVL52NX4Z3,Toyota,Tacoma
1FTCR11X8TPB,Ford,Ranger
5LMPU28L6XLJ,Lincoln,Navigator
JH4KA966XYC0,Acura,RL/RLX
JTKDE1775600,Toyota,Scion tC (2005-2011 only.  See Scion for 2012 on.)
JYA4DTE04NA0,Yamaha,750cc or greater
1HGEJ1155PL0,Honda,"Civic/CRX, del Sol"
1GCDT13X73K1,Chevrolet,S-10/T-10 Pickup
1FTSW31F7XEC,Ford,F-Series pickup
1B3CB4HA9AD6,Dodge,Caliber
1FMNU40L11EC,Ford,Excursion
3N1BC11E69L3,Datsun/Nissan,Versa
JKAEXEA138A0,Kawasaki,750cc or greater
2T1CF22P12C5,Toyota,Solara
1FMPU18L7WLA,Ford,Expedition
1N4AL11D05C3,Datsun/Nissan,Altima
1HD1BX5137Y0,Harley-Davidson,750cc or greater
2B3KA33GX8H1,Dodge,Charger
2C1MR5223Y67,Chevrolet,Geo Metro/Metro
2G1FS1EW5A92,Chevrolet,Camaro
JH4KA8266MC0,Acura,Legend
5TDBT44A13S2,Toyota,Sequoia
WBAGG83421DN,BMW,7-series
1GCFG15X9711,Ford,E-Series Van/Econoline
ZDM1XBEW28B0,Ducati,Unknown cc
1FMRU1668YLB,Ford,Expedition
1GKFK16388R1,GMC,Suburban/Yukon XL (2004 on; see 431 for 1950- 2003)
JYA4BEE0X7A0,Yamaha,125-349cc
1Z37L7544586,Chevrolet,Corvette
1FAHP3FN6AW1,Ford,Focus
1HD1JL5178Y0,Harley-Davidson,750cc or greater
JH2PC35011M2,Honda,750 cc or greater
YV1RS5920524,Volvo,60 Series
2G1WF52E3491,Chevrolet,Impala/Caprice
2T1FF28PX3C6,Toyota,Solara
1HD1BXB184Y0,Honda,750 cc or greater
JT2AE92E8K01,Toyota,Corolla
3LNHM26196R6,Lincoln,Zephyr/MKZ
JYAVP11E04A0,Yamaha,750cc or greater
1FTDF1721VNA,Ford,F-Series pickup
LXMTCKPF1901,Other Make,Unknown cc
1G8ZY12731Z3,Saturn,SC
4G1JF32T0WB9,Chevrolet,Cavalier
WVWEK73C88E1,Volkswagen,Passat (CC - 2008 thru 2011; see 052 for 2012 on)
4F4DR17X1RTN,Mazda,Pickup/ B-Series Pickup
LHJLC13C56B0,Other Make,Unknown cc
1GCHK34J7YR1,Chevrolet,"C, K, R, V-series pickup/Silverado"
1HD1CZ3189K4,Harley-Davidson,750cc or greater
L8YTCAPF79L0,Other Make,Unknown cc
5VPDB36N8B30,Victory,750cc or greater
JTKDE1672702,Toyota,Scion tC (2005-2011 only.  See Scion for 2012 on.)
19UYA42781A0,Acura,CL
1HFSC1411EA0,Honda,750 cc or greater
1HGCG22531A0,Honda,Accord
1FAFP34N27W3,Ford,Focus
1HD1DNL18LY5,Harley-Davidson,750cc or greater
1HD1BRY1X1Y0,Harley-Davidson,750cc or greater
1HD1FF4188Y6,Harley-Davidson,750cc or greater
1G8AJ52F44Z1,Saturn,Ion
JKAZX4K113A0,Yamaha,750cc or greater
1A9SJ0332313,Other Make,750cc or greater
WAUKF78P89A0,Audi,A3
1FMEU64EX6UB,Ford,Bronco (thru 1977)/Bronco II/Explorer/Explorer Sport
1FTPW145X6FB,Ford,F-Series pickup
1FMJU2A52AEB,Ford,Expedition
3P3AA4639ST5,Plymouth,Acclaim
1GKDT13S4822,GMC,Canyon
1HFSC18047A1,Honda,750 cc or greater
5N1AN08U05C6,Datsun/Nissan,Xterra
2MEFM75V98X6,Mercury,Marquis/Monterey (car version; for van version 2004 on see code 444) /Grand Marquis
4M2EU47E96UJ,Mercury,Mountaineer
1G3GR62C3W41,Oldsmobile,Aurora
1FDXE45F73HB,Ford,Medium/Heavy Van-Based Vehicle
1HD1JD5189Y0,Harley-Davidson,750cc or greater
JN1CA21DXST6,Datsun/Nissan,810/Maxima
1J4RR4GG3BC5,Jeep / Kaiser-Jeep / Willys- Jeep,Cherokee (1984-on)
LYDTCKPF2811,Other Make,Unknown cc
5N1MD28Y02C5,Datsun/Nissan,Xterra
WBAGF8325WDL,BMW,7-series
WAULC68E03A3,Audi,A4
1J4GW58N94C1,Jeep / Kaiser-Jeep / Willys- Jeep,Cherokee (1984-on)
JTHBA30G1651,Lexus,ES-250/300/300h/330/ 350
WAUML44E24N0,Audi,A8
1FAFP66L0WK2,Ford,Contour
1G1JC1240X72,Chevrolet,Cavalier
1FMDU34X2PUC,Ford,Bronco (thru 1977)/Bronco II/Explorer/Explorer Sport
1FTNE2426XHB,Ford,E-Series Van/Econoline
1G1AK15F6678,Chevrolet,Cobalt
1GNLVGED1AJ2,Chevrolet,Traverse (2009-2012 only.  For 2013 on see model 423.)
JN1DA31A63T4,Datsun/Nissan,810/Maxima
YS3DD78B4S70,Saab,99/99E/900
1FMEU73E46UA,Ford,Bronco (thru 1977)/Bronco II/Explorer/Explorer Sport
5TEGN92N24Z3,Toyota,Tacoma
1FMRU1867XLC,Ford,Expedition
1GKFK66U12J1,GMC,Suburban/Yukon XL (2000 on) (1950-2003 only; see 422 for 2004 on)
JM1BK1239614,Mazda,Mazda3
1FTNF21526EC,Ford,F-Series pickup
4T1BA32K64U0,Toyota,Camry
1G8JU54F92Y5,Saturn,LS
1GCRKTE31BZ1,Chevrolet,"C, K, R, V-series pickup/Silverado"
JH2MD2206MK0,Honda,125-349 cc
1GKDT13S6321,GMC,S15/T15/Sonoma
1G4HP52K6XH4,Buick / Opel,"LeSabre/Centurion/ Estate Wagon, Invicta, Custom, Limited, T-Type, Ltd, C.M.I, LE"
1HGEG8551NL0,Honda,"Civic/CRX, del Sol"
1GCGG25K1911,Chevrolet,G-series van
1FDXF47F42ED,Ford,Medium/Heavy – CBE
3C4FY58B85T6,Chrysler,PT Cruiser
KNDJD7335554,KIA,Sorrento
4F2YZ94155KM,Mazda,Tribute
1HD4CAM164K4,Harley-Davidson,750cc or greater
JNKAY01F07M4,Infiniti,M35/M37/M45/M56
5NPEB4ACXBH2,Hyundai,Sonata
1FTRX18L9XKA,Ford,F-Series pickup
JA3AM84J4TY0,Mitsubishi,3000 GT
1HGCG225XXA0,Honda,Accord
19UUA56673A0,Acura,TL
1HGCM66554A0,Honda,Accord
SALMF1E43BA3,Land Rover,Range Rover
2G4WS52J8211,Buick / Opel,Century
5TDXK3DC8BS0,Toyota,Sienna
1FUJBBCK7ADA,Freightliner,Medium/Heavy - CBE
1HFSC18012A6,Honda,750 cc or greater
1FTNE24W86HA,Ford,E-Series Van/Econoline
2C3HE66G62H1,Chrysler,300M/300/300C/300S
JTJBC1BA7A20,Lexus,HS 250h
1B4HS28Z3XF5,Dodge,Durango (1998-2003 only; see model 422 for 2004 on)
1FTCR10A3NUD,Ford,Ranger
1G1AK55F9773,Chevrolet,Cobalt
1HGCE6664SA0,Honda,Accord
1FUJA6CK86LU,Freightliner,Medium/Heavy - CBE
JTEDP21A4600,Toyota,Highlander
2FUPCSZB1VA7,Freightliner,Medium/Heavy - CBE
1FMZU73E3YUA,Ford,Bronco (thru 1977)/Bronco II/Explorer/Explorer Sport
JTEEP21A6601,Toyota,Highlander
WVWJK73C78P1,Volkswagen,Passat (CC - 2008 thru 2011; see 052 for 2012 on)
JKBZXJC195A0,Kawasaki,750cc or greater
YV1MS3901621,Volvo,80 Series
AC194119MD,Other Make,750cc or greater
1HD1DDV163Y6,Harley-Davidson,750cc or greater
1FMZK04126GA,Ford,Freestyle
2HGEH2369RH5,Honda,"Civic/CRX, del Sol"
JTEGH20V9260,Toyota,RAV4 *
WBAVB33546PS,BMW,3-series
1HGCP2F79AA1,Honda,Accord
1G1BL52W2SR1,Chevrolet,Impala/Caprice
WVGBE77L89D0,Volkswagen,Touareg/Tourareg 2
1HD1FVW145Y6,Harley-Davidson,750cc or greater
1YVGF22D0252,Mazda,626
1B7HC16Y9VS2,Dodge,Ram Pickup
19UYA424X1A0,Acura,CL
1J8GW68JX2C2,Jeep / Kaiser-Jeep / Willys- Jeep,Cherokee (1984-on)
2FAFP71W54X1,Ford,"Crown Victoria  (For 2011 on, code as vehicle model 398)"
JS3TX92V3241,Suzuki,Sidekick/Vitara/ Vitara V6
J8DC4B161570,GMC,Medium/Heavy – COE low entry
1C3EL46X01N7,Chrysler,Sebring
1G1ZT52895F3,Chevrolet,Malibu/Malibu Maxx
2C4GM68465R4,Chrysler,Pacifica
1HGEJ6121WL0,Honda,"Civic/CRX, del Sol"
1FDAF57P54EA,Ford,Medium/Heavy – CBE
LXMTCBPU8901,Other Make,Unknown cc
3N1BB61E67L7,Datsun/Nissan,Sentra
1FBNE31L76DA,Ford,E-Series Van/Econoline
WVWRH63B03P0,Volkswagen,Passat (CC - 2008 thru 2011; see 052 for 2012 on)
2G1WU581X693,Chevrolet,Impala/Caprice
JH2RC3602MM1,Honda,750 cc or greater
1J4FJ68S8VL5,Jeep / Kaiser-Jeep / Willys- Jeep,Cherokee (1984-on)
JYARN17Y29A0,Yamaha,750cc or greater
WVWAA71F57V0,Volkswagen,Eos
1FTNS24L52HA,Ford,E-Series Van/Econoline
2G1WG5EK4B11,Chevrolet,Impala/Caprice
JH2RC53029K2,Honda,750 cc or greater
1FTNE14L37DA,Ford,E-Series Van/Econoline
2T1CE22P33C0,Toyota,Solara
JT3VN39W2P01,Toyota,4-Runner
JF1GD29642G5,Subaru,Impreza
JM1BJ2220Y02,Mazda,323/GLC/ Protégé/ Protégé5
1FMYU03193KB,Ford,Escape
1FTFE24Y4SHB,Ford,E-Series Van/Econoline
2FTZF0722WCA,Ford,F-Series pickup
1G1ZC5E13BF1,Chevrolet,Malibu/Malibu Maxx
1M86DMDA47P0,MCI,Bus**: Conventional (Engine out front)
1FAHP3E29CL2,Ford,Focus
1HTMMAAL27H3,International Harvester/Navistar,Medium/Heavy - CBE
1FAHP3EN3BW1,Ford,Focus
4A3AA46G31E1,Mitsubishi,Galant
1G8JU54F43Y5,Saturn,LS
1J4GZ58S3TC2,Jeep / Kaiser-Jeep / Willys- Jeep,Cherokee (1984-on)
1FTSW21P46EB,Ford,F-Series pickup
SAJDA24C9YLF,Jaguar,XJ/XJL/XJ6/12/XJR/XJ8/  XJ8L Sedan/Coupe
JTLZE4FEXB11,Toyota,Scion xB (2004-2011 only.  See Scion for 2012 on.)
3GNFK12338G1,Chevrolet,Avalanche
1FDSF34F7XEC,Ford,F-Series pickup
JTEHF21A1301,Toyota,Highlander
4T1BE32K05U6,Toyota,Camry
1J8GW48N53C5,Jeep / Kaiser-Jeep / Willys- Jeep,Cherokee (1984-on)
1HTWDAAR08J6,International Harvester/Navistar,Medium/Heavy - CBE
1B7GG22Y1WS5,Dodge,Dakota
5TEWM72N42Z0,Toyota,Tacoma
1FMDU74K25UA,Ford,Bronco (thru 1977)/Bronco II/Explorer/Explorer Sport
1GNEK13T74R1,Chevrolet,Fullsize Blazer/Tahoe
1B7HC16Y1RS5,Dodge,Ram Pickup
JACDH58V5P79,Isuzu,Trooper/Trooper II
1XPHDU9X4AD1,Peterbilt,Medium/Heavy - CBE
1G2HX54K5242,Pontiac,Bonneville/Catalina/ Parisienne
3HSCUAPR1BN1,International Harvester/Navistar,Medium/Heavy - CBE
1GNDX03E8VD2,Chevrolet,Venture
1YVFP80C755M,Mazda,Mazda6
2GCEK19M1V12,Chevrolet,"C, K, R, V-series pickup/Silverado"
1B3ES42C9WD7,Dodge,Neon
1GCEK14T7XZ1,Chevrolet,"C, K, R, V-series pickup/Silverado"
JM1BL1SGXA12,Mazda,Mazda6
1HD1FRW142Y6,Harley-Davidson,750cc or greater
1HGCP2F37BA0,Honda,Accord
5TEWN72N74Z3,Toyota,Tacoma
1HGFA16887L1,Honda,"Civic/CRX, del Sol"
1J4GZ58S8VC7,Jeep / Kaiser-Jeep / Willys- Jeep,Cherokee (1984-on)
1MEFM66L5XK6,Mercury,Mystique
1FUJGBDV8ALA,Freightliner,Medium/Heavy - CBE
1GNEK13R5XJ3,Chevrolet,Fullsize Blazer/Tahoe
1HGCB7651PA1,Honda,Accord
1FAHP27145G1,Ford,Five Hundred
1HGEM22961L0,Honda,"Civic/CRX, del Sol"
1FTCR15X5RTB,Ford,Ranger
1FMRU1664YLB,Ford,Expedition
WBAEV334X4KR,BMW,3-series
KMHDC86E99U0,Hyundai,Elantra
1G4HP52K0VH6,Buick / Opel,"LeSabre/Centurion/ Estate Wagon, Invicta, Custom, Limited, T-Type, Ltd, C.M.I, LE"
L5NTCBPA8A15,Other Make,Unknown cc
1HGCG6693YA1,Honda,Accord
1HSHCAHR12H3,International Harvester/Navistar,Medium/Heavy - CBE
1G6CD53B7P42,Cadillac,"Deville/Fleetwood,Coupe de Ville, Sedan de Ville, Fleetwood Brougham, Fleetwood 60 Special, d`Elegan"
1HGEJ8145TL0,Honda,"Civic/CRX, del Sol"
JTHCL46F8950,Lexus,LS
JS1GN78A9W21,Suzuki,750cc-over
2FAFP71W3YX1,Ford,"Crown Victoria  (For 2011 on, code as vehicle model 398)"
1FUJAPAV23LK,Freightliner,Medium/Heavy - CBE
5NPEU46F57H2,Hyundai,Sonata
2GCEK19V7412,Chevrolet,"C, K, R, V-series pickup/Silverado"
2G1WF55E3191,Chevrolet,Impala/Caprice
1FTRF12W89KB,Ford,F-Series pickup
1G4HP54K1Y42,Buick / Opel,"LeSabre/Centurion/ Estate Wagon, Invicta, Custom, Limited, T-Type, Ltd, C.M.I, LE"
1C3LC46K88N2,Chrysler,Sebring
1HD1KB4157Y6,Harley-Davidson,750cc or greater
1FV3G6BC8YHF,Freightliner,Medium/Heavy - CBE
KL5JD66Z28K3,Suzuki,Reno
JF1GC2356SK5,Subaru,Impreza
1HD1PR8117Y9,Harley-Davidson,750cc or greater
2FALP71W7VX2,Ford,"Crown Victoria  (For 2011 on, code as vehicle model 398)"
JTEBU11F9700,Toyota,FJ Cruiser
1HGCB9874NA0,Honda,Accord
1B4GP44G4YB7,Dodge,Caravan/Grand Caravan
1XP7DB9X87D6,Peterbilt,Medium/Heavy - CBE
JN1CA21D3ST0,Datsun/Nissan,Altima
2HSCNAPR36C2,International Harvester/Navistar,Medium/Heavy - CBE
KNDJA7235150,KIA,Sportage
1FD0W5GT5BEA,Ford,Medium/Heavy – CBE
1FTNE14W09DA,Ford,E-Series Van/Econoline
3FADP0L34BR3,Ford,Fusion
SHSRD77896U4,Honda,CR-V
1N4AL11D25C2,Datsun/Nissan,Altima
4M2DU86W84ZJ,Mercury,Mountaineer
4T1BE46K37U5,Toyota,Camry
JTKDE1672701,Toyota,Scion tC (2005-2011 only.  See Scion for 2012 on.)
1G1ZC5EB3AF1,Chevrolet,Malibu/Malibu Maxx
1FAHP35N08W2,Ford,Focus
2T1BU4EE9AC2,Toyota,Corolla
1GBDM19Z4PB1,Chevrolet,Astro Van
JT8UF11E6M00,Lexus,LS
1LNHM87A61Y7,Lincoln,LS
1G8ZH528X2Z2,Saturn,SL
1B3XC56R4ND8,Dodge,Dynasty
1GNFK13579R1,Chevrolet,Fullsize Blazer/Tahoe
5N1BV28U87N1,Datsun/Nissan,Quest
4M2ZU66E42UJ,Mercury,Mountaineer
4XARD50A01D6,Other Make,Unknown cc (ATV)
1G3NB52M3W63,Oldsmobile,Cutlass (FWD)
1FTRX12W34NB,Ford,F-Series pickup
JH2SC570X7M3,Honda,750 cc or greater
JN8AS5MV4BW6,Datsun/Nissan,Rogue
2G2FS22S8R22,Pontiac,Firebird/Trans AM
2B3HD46RX4H5,Dodge,Stratus
4F4YR16E81TM,Mazda,Pickup/ B-Series Pickup
1NXBR30E25Z4,Toyota,Corolla
1FMCU0DG1CKB,Ford,Escape
2HGEJ6610YH5,Honda,"Civic/CRX, del Sol"
4M2EU48857UJ,Mercury,Mountaineer
1G1ZS57F87F2,Chevrolet,Malibu/Malibu Maxx
GHN5UE354588,MG,Unknown (automobile)
2A8GF68496R9,Chrysler,Pacifica
1GYEK63N44R2,Cadillac,Escalade/ESV (from 2004 on; see 431 for 2003 only)
2C3HE66G6XH5,Chrysler,300M/300/300C/300S
JYARJ04E02A0,Yamaha,750cc or greater
3BKDXUEX64F0,Kenworth,Medium/Heavy - CBE
1FTHE24H7RHB,Ford,E-Series Van/Econoline
1FUYDXYB8SP6,Freightliner,Medium/Heavy - CBE
1FTRW08653KA,Ford,F-Series pickup
4T1BG12K8TU7,Toyota,Camry
2J4FY19P1MJ1,Jeep / Kaiser-Jeep / Willys- Jeep,YJ series/Wrangler
KMHCG35C43U2,Hyundai,Accent
1G2ZH57N7842,Pontiac,G6
WDBWK56F66F0,Mercedes-Benz,SLK
1HGCM56884A1,Honda,Accord
2G1WF55K7391,Chevrolet,Impala/Caprice
1FMEU74827UA,Ford,Bronco (thru 1977)/Bronco II/Explorer/Explorer Sport
1YVHZ8CH7B5M,Mazda,Mazda6
1GCGC29K6PE1,Chevrolet,"C, K, R, V-series pickup/Silverado"
1FTNE24L12HA,Ford,E-Series Van/Econoline
4F2CU42X6RUM,Mazda,Navajo
WBANB33525B1,BMW,5-series
1FTRF12238KD,Ford,F-Series pickup
1FDSF35FX2EA,Ford,F-Series pickup
1GCCS14X2V81,Chevrolet,S-10/T-10 Pickup
3N1CB51D13L7,Datsun/Nissan,Sentra
1J4FJ78S8NL1,Jeep / Kaiser-Jeep / Willys- Jeep,Cherokee (1984-on)
2T1BR32EX3C1,Toyota,Corolla
JA4LX31G83U0,Mitsubishi,Outlander
3FAHP0HA0BR1,Ford,Fusion
JTEBT14RX400,Toyota,4-Runner
2FWJA3AVX2AJ,Other Make,Sterling
1GNEK13Z12R1,Chevrolet,Fullsize Blazer/Tahoe
1B3ES47C3WD6,Dodge,Neon
1HTGGAUT1VH5,International Harvester/Navistar,Medium/Heavy – COE high entry
1FMZU73K92ZC,Ford,Bronco (thru 1977)/Bronco II/Explorer/Explorer Sport
1GCEK19T43E2,Chevrolet,"C, K, R, V-series pickup/Silverado"
4T1BB46K57U0,Toyota,Camry
1GKDT13S5621,GMC,Canyon
LFGH50100810,Other Make,Unknown cc
1G1PF5S93B72,Chevrolet,Cruze
2G1WW12M0X91,Chevrolet,Monte Carlo (1995 on)
1NXBR12E0XZ2,Toyota,Corolla
JF2SH61609H7,Subaru,Forester
2T1BR32E16C7,Toyota,Corolla
1FMPU16L1YLA,Ford,Expedition
2B3KA43RX7H8,Dodge,Charger
KMHWF35HX2A6,Hyundai,Sonata
JT3HN86R0W01,Toyota,4-Runner
1FTDX186XVNA,Ford,F-Series pickup
JT2BK18U8300,Toyota,Prius *
JTMBD33V0760,Toyota,RAV4 *
KMHDN45D52U4,Hyundai,Elantra
3C4FY48BX5T5,Chrysler,PT Cruiser
1B4HS38NX2F1,Dodge,Durango (1998-2003 only; see model 422 for 2004 on)
4A3AK44Y0VE0,Mitsubishi,Eclipse
2C8GF68475R2,Chrysler,Pacifica
3D7KS28C57G7,Dodge,Ram Pickup
1HGCG3175YA0,Honda,Accord
1G8ZG5287WZ1,Saturn,SL
JKAZGCA105B5,Kawasaki,750cc or greater
SHHEP33544U5,Honda,"Civic/CRX, del Sol"
1FMZU84P7YZB,Ford,Bronco (thru 1977)/Bronco II/Explorer/Explorer Sport
4T1BG22K9VU1,Toyota,Camry
4T1SK12E9PU1,Toyota,Camry
2GCEC19C3716,Chevrolet,"C, K, R, V-series pickup/Silverado"
2D7HB11XX3K5,Dodge,B-Series Van/Ram Van/ Ram Wagon
9BWBA2308PP0,Volkswagen,Fox
1FMDU34X1VUA,Ford,Bronco (thru 1977)/Bronco II/Explorer/Explorer Sport
